alpha,gamma,phi_wall,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,phi_MP,n_MP
4.342842899999999950e+00,5.815025000000000333e-01,2.951320200000000060e+00,1.359113000000000016e+00,1.300356000000000067e+00,1.239618000000000109e+00,1.187594000000000038e+00,1.139483999999999941e+00,1.096886000000000028e+00,1.058523000000000103e+00,1.024272000000000071e+00,9.938160000000000327e-01,9.662929999999999575e-01,9.419349999999999667e-01,9.196419999999999595e-01,8.997880000000000322e-01,8.815330000000000110e-01,8.649329999999999519e-01,8.496949999999999781e-01,8.355719999999999814e-01,8.226240000000000219e-01,8.104879999999999862e-01,7.992470000000000407e-01,-2.105274999999999785e+00,1.053919999999999996e-01
5.564877100000000354e+00,1.669345999999999886e-01,2.126596999999999849e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.774693999999999994e+00,1.346370000000000067e-01
3.254190400000000150e+00,2.489523999999999904e-01,9.959943999999999464e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.502170999999999923e+00,1.290779999999999983e-01
7.728968199999999733e+00,4.889370000000000105e-01,2.735699400000000114e+00,1.468248999999999915e+00,1.418751000000000095e+00,1.367774000000000045e+00,1.322618000000000071e+00,1.280259000000000036e+00,1.241384999999999961e+00,1.205761000000000083e+00,1.172759000000000107e+00,1.142875000000000085e+00,1.114981000000000000e+00,1.089773000000000103e+00,1.066254999999999953e+00,1.044683000000000028e+00,1.024688999999999961e+00,1.006089000000000011e+00,9.889320000000000332e-01,9.728040000000000020e-01,9.579069999999999530e-01,9.438839999999999453e-01,9.307600000000000318e-01,-1.723931000000000102e+00,1.601720000000000088e-01
1.439153200000000021e+00,9.627961999999999909e-01,2.937194600000000211e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.659586000000000006e+00,4.493199999999999972e-02
3.998848999999999876e-01,1.083918500000000007e+00,8.949757699999999261e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.480991000000000390e+00,1.127700000000000057e-02
4.215323099999999990e+00,5.347760000000000014e-02,6.026086000000000276e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.328139999999999876e+00,9.713099999999999512e-02
9.633146999999999682e-01,4.102400999999999964e-01,7.625208599999999670e+00,2.895484000000000169e+00,2.855374999999999996e+00,2.812050000000000161e+00,2.770919999999999828e+00,2.730271999999999810e+00,2.690056999999999920e+00,2.651047999999999849e+00,2.612274000000000207e+00,2.574758999999999798e+00,2.538013999999999992e+00,2.502924000000000149e+00,2.467775000000000052e+00,2.433291999999999788e+00,2.399985000000000035e+00,2.367322999999999844e+00,2.335760000000000058e+00,2.305010999999999921e+00,2.275182000000000038e+00,2.246344000000000118e+00,2.218271000000000104e+00,-3.608300999999999981e+00,2.696899999999999992e-02
5.561444899999999691e+00,5.520369999999999999e-01,1.545939200000000069e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.432460000000000067e+00,1.549280000000000102e-01
3.307224399999999953e+00,1.006203600000000087e+00,8.940398999999999319e+00,4.092518000000000100e+00,3.987948999999999966e+00,3.863760000000000083e+00,3.749852999999999881e+00,3.633583999999999925e+00,3.522768999999999817e+00,3.412091000000000207e+00,3.306909000000000098e+00,3.203431999999999835e+00,3.106024999999999814e+00,3.011630999999999947e+00,2.923776000000000153e+00,2.839874000000000009e+00,2.761639999999999873e+00,2.688101000000000074e+00,2.619877999999999929e+00,2.556512000000000118e+00,2.497565999999999953e+00,2.443769000000000080e+00,2.392548999999999815e+00,-2.529488000000000181e+00,7.963599999999999846e-02
3.824739999999999807e+00,4.374911000000000216e-01,9.955399999999999805e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.518080000000000096e+00,1.340969999999999940e-01
1.897064800000000107e+00,4.849747999999999837e-01,1.947189899999999918e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.930473000000000106e+00,8.511299999999999422e-02
6.845907600000000315e+00,6.097550000000000470e-01,6.146595200000000148e+00,3.067610000000000170e+00,3.000312999999999786e+00,2.925155000000000172e+00,2.855471999999999788e+00,2.786141999999999896e+00,2.719247999999999887e+00,2.654116999999999837e+00,2.591032999999999920e+00,2.531159000000000159e+00,2.472506000000000093e+00,2.416812999999999878e+00,2.362951999999999941e+00,2.312275000000000080e+00,2.263482000000000216e+00,2.217716999999999938e+00,2.173957999999999835e+00,2.132896000000000125e+00,2.093885000000000218e+00,2.057225999999999999e+00,2.022562000000000193e+00,-1.955438999999999927e+00,1.408899999999999875e-01
2.651801999999999992e+00,2.693189999999999751e-01,8.423037199999999558e+00,3.415160999999999891e+00,3.387192000000000203e+00,3.357168000000000152e+00,3.328206000000000220e+00,3.299446999999999797e+00,3.270540000000000003e+00,3.242306999999999828e+00,3.213916000000000217e+00,3.185900999999999872e+00,3.158050999999999942e+00,3.130325000000000024e+00,3.103015000000000079e+00,3.075765000000000082e+00,3.048912000000000067e+00,3.022250999999999799e+00,2.995835000000000026e+00,2.969787999999999872e+00,2.943907999999999969e+00,2.918467999999999840e+00,2.893256000000000050e+00,-2.712730999999999781e+00,6.630400000000000182e-02
7.539759300000000053e+00,3.240642000000000245e-01,1.938269599999999926e+00,8.893520000000000314e-01,8.592579999999999663e-01,8.300319999999999920e-01,8.037919999999999510e-01,7.799430000000000529e-01,7.581390000000000073e-01,7.387610000000000010e-01,7.208579999999999988e-01,7.048450000000000548e-01,6.900800000000000267e-01,6.765569999999999640e-01,6.641550000000000509e-01,6.525619999999999754e-01,6.419489999999999919e-01,6.319550000000000445e-01,6.226359999999999673e-01,6.139000000000000012e-01,6.056289999999999729e-01,5.979069999999999663e-01,5.905559999999999699e-01,-1.553001000000000076e+00,1.678320000000000090e-01
1.043341700000000039e+00,4.391682000000000086e-01,7.075235700000000350e+00,2.727238999999999969e+00,2.684591000000000172e+00,2.638471000000000011e+00,2.594967000000000024e+00,2.552210999999999785e+00,2.510488000000000053e+00,2.469952999999999843e+00,2.429806999999999828e+00,2.391204000000000107e+00,2.353273000000000170e+00,2.316540999999999961e+00,2.280872000000000011e+00,2.246166000000000107e+00,2.212784000000000084e+00,2.180239999999999956e+00,2.149081999999999937e+00,2.118831000000000131e+00,2.089747000000000021e+00,2.061723999999999890e+00,2.034675000000000011e+00,-3.530658999999999992e+00,2.906900000000000109e-02
2.138632700000000053e+00,2.867561000000000138e-01,4.642711000000000254e+00,1.916525000000000034e+00,1.890314000000000050e+00,1.863361999999999963e+00,1.837669999999999915e+00,1.812743999999999911e+00,1.788211999999999913e+00,1.764831000000000039e+00,1.741816000000000031e+00,1.719688000000000105e+00,1.698158000000000056e+00,1.677241999999999900e+00,1.657102000000000075e+00,1.637432999999999916e+00,1.618551000000000073e+00,1.600168999999999953e+00,1.582389999999999963e+00,1.565215999999999941e+00,1.548497999999999930e+00,1.532458000000000098e+00,1.516842999999999941e+00,-2.839831000000000216e+00,5.620499999999999802e-02
1.624653899999999984e+00,1.116851999999999956e+00,5.905718900000000104e+00,2.726494000000000195e+00,2.609866999999999937e+00,2.481110999999999844e+00,2.361953999999999887e+00,2.252352999999999827e+00,2.148772000000000126e+00,2.055041000000000118e+00,1.969186000000000103e+00,1.890802000000000094e+00,1.821247999999999978e+00,1.757994000000000057e+00,1.701607000000000092e+00,1.650447999999999915e+00,1.604009999999999936e+00,1.562354000000000021e+00,1.525751000000000079e+00,1.490617000000000081e+00,1.458990000000000009e+00,1.430128999999999984e+00,1.403497999999999912e+00,-3.099159999999999915e+00,4.408299999999999719e-02
7.019930000000000614e-02,2.878400999999999876e-01,7.679084399999999810e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.022191000000000294e+00,2.311999999999999819e-03
2.535781800000000086e+00,8.517879000000000422e-01,3.137181200000000114e+00,1.307563999999999949e+00,1.213996000000000075e+00,1.111849000000000087e+00,1.030124999999999957e+00,9.549229999999999663e-01,8.924299999999999455e-01,8.371520000000000072e-01,7.917720000000000313e-01,7.524070000000000480e-01,7.205350000000000366e-01,6.933540000000000258e-01,6.710019999999999873e-01,6.526100000000000234e-01,6.386309999999999487e-01,6.230560000000000542e-01,6.094640000000000057e-01,5.975399999999999601e-01,5.866860000000000408e-01,5.769100000000000339e-01,5.679680000000000284e-01,-2.442133000000000109e+00,7.055899999999999672e-02
3.578895600000000066e+00,3.918347999999999831e-01,4.596228899999999840e+00,2.124395999999999951e+00,2.085334000000000021e+00,2.044614999999999849e+00,2.006431000000000076e+00,1.969343000000000066e+00,1.933221000000000078e+00,1.898802000000000101e+00,1.865131000000000094e+00,1.833202999999999916e+00,1.802181999999999951e+00,1.772501000000000104e+00,1.743997000000000019e+00,1.716534999999999922e+00,1.690401999999999960e+00,1.665140999999999982e+00,1.641153000000000084e+00,1.618052999999999964e+00,1.595974000000000004e+00,1.574864000000000042e+00,1.554564000000000057e+00,-2.427293000000000145e+00,8.581199999999999939e-02
5.542824699999999716e+00,8.422505000000000130e-01,3.922642000000000184e+00,2.124242000000000186e+00,2.034704000000000068e+00,1.933882000000000101e+00,1.848100000000000076e+00,1.765201999999999938e+00,1.691959999999999908e+00,1.623391999999999946e+00,1.562899000000000038e+00,1.507214000000000054e+00,1.458161000000000040e+00,1.413275999999999977e+00,1.373677000000000037e+00,1.337374999999999980e+00,1.307158000000000042e+00,1.276867999999999892e+00,1.250189999999999912e+00,1.225705000000000044e+00,1.203505999999999965e+00,1.183075000000000099e+00,1.164236999999999966e+00,-2.049396000000000218e+00,1.224829999999999947e-01
6.518079400000000412e+00,1.188933900000000099e+00,7.980643399999999943e+00,4.204678000000000360e+00,4.068520000000000358e+00,3.914101000000000052e+00,3.762271999999999839e+00,3.614889999999999937e+00,3.472320999999999991e+00,3.333568999999999782e+00,3.200286000000000186e+00,3.075378999999999863e+00,2.957129000000000119e+00,2.846270000000000078e+00,2.745074999999999932e+00,2.651234000000000091e+00,2.565783999999999843e+00,2.487699999999999800e+00,2.416269999999999918e+00,2.351938000000000084e+00,2.292848000000000219e+00,2.239186999999999816e+00,2.190065000000000150e+00,-1.994113999999999942e+00,1.359819999999999918e-01
1.917722300000000102e+00,8.475662999999999947e-01,2.402766499999999805e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.254456999999999933e+00,6.340099999999999902e-02
1.037874900000000045e+00,8.621149999999999647e-01,4.319124799999999986e+00,1.537493999999999916e+00,1.451561000000000101e+00,1.357844999999999969e+00,1.282026000000000110e+00,1.211778000000000022e+00,1.153000999999999943e+00,1.100360999999999922e+00,1.056491999999999987e+00,1.017643999999999993e+00,9.851499999999999702e-01,9.563629999999999631e-01,9.317429999999999879e-01,9.103019999999999445e-01,8.929540000000000255e-01,8.751229999999999842e-01,8.591839999999999478e-01,8.448630000000000306e-01,8.316249999999999476e-01,8.195259999999999767e-01,8.082430000000000447e-01,-3.325899999999999856e+00,3.122899999999999981e-02
3.447843699999999956e+00,5.698784000000000072e-01,3.404633899999999880e+00,1.520016999999999951e+00,1.463824999999999932e+00,1.405397000000000007e+00,1.354495000000000005e+00,1.306850999999999985e+00,1.263843999999999967e+00,1.224568000000000101e+00,1.188824000000000103e+00,1.156581000000000081e+00,1.126946999999999921e+00,1.100373999999999963e+00,1.075754000000000099e+00,1.053539999999999921e+00,1.032952000000000092e+00,1.014065999999999912e+00,9.966230000000000366e-01,9.803720000000000212e-01,9.654030000000000111e-01,9.513239999999999474e-01,9.382559999999999789e-01,-2.338283999999999807e+00,8.641200000000000270e-02
