alpha,gamma,phi_wall,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20
9.6443009,0.6712358,7.680447,3.725389,3.648618,3.561633,3.480587,3.399043,3.319865,3.241787,3.165684,3.091578,3.019459,2.949984,2.882615,2.818351,2.756303,2.698614,2.641967,2.58888,2.538016,2.490529,2.445159
6.3962464,0.8623021,3.8319619,2.150111,2.056617,1.950468,1.860376,1.773276,1.695976,1.623859,1.559911,1.50127,1.449302,1.401933,1.359855,1.324169,1.288559,1.256679,1.228366,1.202234,1.178611,1.156769,1.136709
6.560608,0.9779122,9.578654,4.473268,4.367313,4.240927,4.12501,4.00589,3.891987,3.777505,3.667707,3.55917,3.455561,3.35472,3.259157,3.167608,3.081398,3.000514,2.924161,2.853105,2.786252,2.724972,2.668072
3.7050582,0.9413676,1.6188982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.6378504,0.8721099,1.8748196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5142385,0.4128057,1.990762,0.703382,0.658043,0.614139,0.576388,0.543017,0.514013,0.489335,0.467716,0.449726,0.433963,0.420541,0.408882,0.398633,0.389726,0.381722,0.374642,0.368235,0.362417,0.357158,0.352304
3.9081956,0.9768437,1.6156899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2108097,0.8442047,1.6151046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0483057,0.8621244,9.2573862,4.031868,3.942904,3.840043,3.744783,3.648124,3.554887,3.462188,3.372624,3.284747,3.200227,3.118241,3.039962,2.964795,2.89362,2.826779,2.762762,2.702278,2.645905,2.592613,2.543192
8.3469801,0.3118832,2.6755558,1.425758,1.395916,1.36568,1.337555,1.310823,1.285197,1.261304,1.238287,1.216739,1.196139,1.176588,1.158082,1.140323,1.12364,1.107609,1.092389,1.077875,1.063966,1.050788,1.038115
5.2875818,0.74546,4.4640362,2.336388,2.25703,2.16911,2.09154,2.015805,1.946512,1.880506,1.820289,1.763774,1.71236,1.664558,1.621066,1.580852,1.54414,1.510297,1.479212,1.452634,1.425444,1.400844,1.377957
3.2612752,0.7457536,4.8763044,2.338277,2.261694,2.17726,2.102509,2.029608,1.962638,1.898898,1.840458,1.785651,1.735504,1.688918,1.646273,1.606884,1.570703,1.537395,1.50662,1.479235,1.453763,1.429141,1.406256
3.1137507,0.780281,8.3115624,3.679843,3.598763,3.506192,3.420373,3.333895,3.250437,3.168084,3.088438,3.010909,2.936184,2.864277,2.795347,2.729933,2.667863,2.608589,2.552419,2.499671,2.44988,2.403252,2.359355
4.2180526,0.343184,6.0179637,2.765225,2.729141,2.690316,2.65336,2.616873,2.58069,2.545614,2.511748,2.477941,2.444627,2.411974,2.380137,2.348768,2.318444,2.288632,2.259668,2.23143,2.20388,2.177219,2.151159
8.8333272,0.9375809,9.777392,4.578358,4.474099,4.350266,4.236357,4.119338,4.007137,3.89408,3.785587,3.677759,3.574682,3.473657,3.37776,3.285097,3.197756,3.114555,3.037265,2.96352,2.894505,2.8305,2.770146
5.5943838,0.7395299,8.6594524,3.928796,3.848417,3.756865,3.671533,3.585397,3.501708,3.41889,3.338132,3.259204,3.182392,3.108124,3.03616,2.967273,2.900873,2.837876,2.778424,2.721341,2.666853,2.615839,2.567338
8.3740163,0.8066312,7.5703069,3.760252,3.669569,3.564217,3.467379,3.369245,3.27543,3.182373,3.09343,3.006438,2.923809,2.84393,2.769108,2.697275,2.629922,2.565891,2.506605,2.450416,2.398712,2.349842,2.305259
9.945128,0.6009871,2.38734,1.396068,1.332832,1.266853,1.210579,1.158368,1.112355,1.070806,1.033947,1.001107,0.971658,0.945567,0.921819,0.900801,0.881499,0.864109,0.84815,0.833489,0.820057,0.807526,0.796012
9.6668528,0.9666141,3.8109476,2.362598,2.254563,2.128663,2.021284,1.918991,1.826974,1.743329,1.668225,1.601626,1.541841,1.489427,1.443406,1.401625,1.364053,1.330935,1.300833,1.273887,1.251957,1.228577,1.207785
3.0641904,0.709792,9.239387,3.909729,3.836026,3.752983,3.675137,3.596809,3.520231,3.444654,3.370402,3.297983,3.226864,3.158199,3.090942,3.026627,2.963938,2.904364,2.846735,2.792121,2.740756,2.690923,2.643476
9.7655376,0.3808475,6.352858,3.129042,3.085388,3.038032,2.993002,2.948344,2.904064,2.860946,2.817967,2.77628,2.735015,2.694686,2.655217,2.616463,2.578882,2.542066,2.507822,2.472841,2.438901,2.406006,2.373981
7.3793748,0.5731875,8.3846668,3.798589,3.734405,3.663073,3.59578,3.528368,3.462008,3.396762,3.332118,3.269243,3.206893,3.14672,3.08741,3.030073,2.974155,2.920092,2.867862,2.817391,2.769041,2.723896,2.679103
4.1488868,0.638614,9.4390711,3.998266,3.930386,3.854591,3.783113,3.711325,3.640668,3.571006,3.502011,3.434714,3.367987,3.303482,3.239818,3.178348,3.118256,3.060272,3.004132,2.950035,2.898106,2.848135,2.801118
2.5435389,0.4628257,8.5386586,3.507827,3.459949,3.407756,3.358063,3.308596,3.259456,3.211413,3.163396,3.116724,3.070353,3.024958,2.980362,2.936522,2.893852,2.851845,2.811196,2.771351,2.732695,2.69511,2.658567
8.1850856,0.9752718,8.5019974,4.214835,4.106484,3.97629,3.857757,3.736405,3.620501,3.505132,3.394797,3.287064,3.184611,3.086387,2.993753,2.906757,2.824443,2.74833,2.676703,2.611444,2.551379,2.494596,2.442398
7.2944068,0.8206331,2.8474529,1.619848,1.531936,1.435175,1.356038,1.282031,1.219292,1.162603,1.114677,1.071875,1.035665,1.003317,0.97557,0.954813,0.931068,0.910985,0.893114,0.877056,0.862294,0.848945,0.836524
7.7904421,0.6751129,2.584654,1.435321,1.363853,1.288197,1.224791,1.165958,1.115103,1.069246,1.029459,0.994081,0.963072,0.935638,0.91119,0.889554,0.869887,0.852434,0.836386,0.821836,0.808452,0.796065,0.788281
8.3062693,0.6886455,7.3299717,3.585354,3.507689,3.419522,3.337663,3.255375,3.175814,3.09748,3.021517,2.947712,2.87631,2.807706,2.741618,2.679755,2.619227,2.562251,2.507849,2.456877,2.408363,2.363088,2.320083
4.6324262,0.5681174,6.8393761,3.176675,3.115687,3.048183,2.98499,2.922117,2.860796,2.801019,2.742395,2.685954,2.630555,2.578358,2.52727,2.478011,2.430461,2.385029,2.341554,2.299988,2.260506,2.222717,2.187037
5.0669211,0.5383025,2.2751564,0.988439,0.93097,0.873207,0.824589,0.780878,0.743175,0.710382,0.681878,0.657503,0.635987,0.617684,0.601347,0.587065,0.5743,0.562806,0.552505,0.54303,0.534425,0.526449,0.519047
2.1034561,0.3270437,1.4202656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4823026,0.5731949,9.7329651,3.991144,3.930917,3.864352,3.801219,3.737989,3.675381,3.613791,3.552361,3.492523,3.432929,3.374894,3.317586,3.261624,3.20691,3.153425,3.101604,3.050939,3.002263,2.954824,2.90932
8.1151617,0.4464493,1.9762192,0.984384,0.939233,0.89453,0.855908,0.821021,0.790082,0.762897,0.738466,0.717257,0.698033,0.681078,0.665725,0.651841,0.639287,0.627689,0.617175,0.607381,0.59832,0.589904,0.581987
9.805544,0.8119717,4.3588491,2.556649,2.464933,2.360624,2.269288,2.179081,2.097288,2.018699,1.947611,1.880646,1.820323,1.764183,1.713705,1.667002,1.624974,1.58749,1.552029,1.519314,1.489839,1.46241,1.437464
8.3064475,0.6055833,1.0498684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.4051423,0.5950993,2.8705392,1.319052,1.258393,1.195691,1.14238,1.093269,1.050151,1.011508,0.977312,0.947061,0.919949,0.89607,0.874336,0.855111,0.837482,0.821529,0.806915,0.793416,0.781058,0.769496,0.758806
9.7063705,0.5454215,9.3465438,4.113955,4.051444,3.982159,3.916502,3.850658,3.7855,3.721307,3.657313,3.594876,3.532655,3.47208,3.412158,3.353662,3.296358,3.240366,3.186002,3.132883,3.081741,3.031866,2.984069
8.9946884,0.5336361,5.5747318,2.896378,2.836325,2.769995,2.708264,2.647111,2.587853,2.530562,2.475029,2.42154,2.369298,2.319813,2.271752,2.226185,2.182376,2.140781,2.101135,2.06343,2.027743,1.993724,1.961707
5.3957293,0.4575309,3.9601315,1.990501,1.943587,1.894436,1.849214,1.80557,1.763847,1.724413,1.686459,1.651018,1.61694,1.585028,1.554604,1.525891,1.498761,1.472972,1.44878,1.425688,1.40403,1.383408,1.363912
5.1950854,0.8542568,7.9889281,3.790397,3.698281,3.590986,3.492422,3.392427,3.296918,3.202089,3.111578,3.022981,2.939003,2.857758,2.781847,2.708936,2.640799,2.575943,2.51614,2.459502,2.407332,2.358209,2.314077
5.5649657,0.4951064,8.0032575,3.566756,3.512468,3.452876,3.39637,3.340019,3.284269,3.229684,3.175282,3.122561,3.070194,3.019246,2.969177,2.920303,2.872747,2.826243,2.781391,2.737567,2.695475,2.654862,2.616767
3.4422096,0.9024378,1.7373437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.8292822,0.3795548,1.8856569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6606333,0.5490306,8.9410765,3.766144,3.710902,3.64401,3.583315,3.522642,3.462637,3.403742,3.345076,3.288082,3.231428,3.176357,3.122119,3.069249,3.017702,2.967393,2.918788,2.871328,2.825856,2.78161,2.73921
3.1519034,0.7677219,9.3512341,3.992893,3.913319,3.822827,3.738335,3.653044,3.570014,3.487827,3.407502,3.328962,3.25233,3.178193,3.106149,3.037145,2.970427,2.907104,2.846189,2.789901,2.734574,2.682927,2.633683
9.1147618,0.7618863,9.3806275,4.2907,4.204762,4.106075,4.014109,3.920822,3.830125,3.739856,3.651743,3.565063,3.480611,3.398374,3.318621,3.241715,3.167585,3.096745,3.028906,2.96456,2.904078,2.846191,2.79131
8.3640045,0.4155114,7.4449154,3.457419,3.410183,3.358729,3.309741,3.260997,3.21258,3.165261,3.117974,3.072008,3.02635,2.981642,2.937728,2.89454,2.852506,2.811114,2.771032,2.73174,2.693587,2.656486,2.620378
7.4844498,0.9552248,2.4803764,1.458004,1.351612,1.233147,1.137776,1.05231,0.980516,0.918935,0.867531,0.824142,0.788157,0.760546,0.734664,0.712317,0.693524,0.676788,0.662078,0.648849,0.63685,0.626031,0.616049
2.160127,0.8007701,9.4595959,3.940861,3.859886,3.767549,3.681527,3.594664,3.510329,3.426856,3.345545,3.266082,3.188862,3.114222,3.042034,2.972964,2.90654,2.843547,2.784159,2.727291,2.673124,2.622394,2.574309
4.4647676,0.800506,7.2186603,3.440442,3.354955,3.256483,3.166158,3.075196,2.988514,2.903157,2.821856,2.742965,2.668634,2.597209,2.52979,2.465748,2.405938,2.349469,2.297028,2.247673,2.201993,2.159226,2.120759
9.2090876,0.6828156,6.9357923,3.479341,3.401632,3.313383,3.231646,3.149571,3.070442,2.992652,2.917464,2.844547,2.774259,2.707169,2.643028,2.581494,2.522725,2.467401,2.414752,2.365473,2.318714,2.275103,2.233784
9.6983067,0.5469991,7.8854283,3.700934,3.638076,3.568331,3.502556,3.43674,3.371979,3.308384,3.245402,3.184224,3.123605,3.065126,3.007555,2.951912,2.897709,2.845301,2.794725,2.745834,2.699632,2.65502,2.611852
6.181717,0.8227267,8.6693812,4.030272,3.940481,3.836503,3.740303,3.64265,3.548544,3.454935,3.364581,3.275878,3.190652,3.107926,3.029025,2.953203,2.881493,2.813962,2.749585,2.68864,2.631914,2.578236,2.528537
9.0562741,0.3680501,3.0437004,1.687406,1.650121,1.611747,1.576235,1.542229,1.509631,1.479036,1.449514,1.421958,1.395507,1.370528,1.346817,1.324212,1.302934,1.282549,1.263357,1.245029,1.227622,1.211111,1.195302
8.931036,0.5582583,5.8975806,3.027703,2.964664,2.894713,2.829601,2.764921,2.702235,2.641266,2.581888,2.525666,2.47013,2.417407,2.366175,2.317688,2.270969,2.226727,2.184471,2.144418,2.10643,2.070365,2.036344
4.8828295,0.9803327,7.9149184,3.856,3.751217,3.625953,3.512352,3.396583,3.286839,3.178201,3.075245,2.975406,2.881547,2.792323,2.708517,2.630132,2.556977,2.489601,2.426584,2.369682,2.316208,2.267036,2.221438
2.4058468,0.8718435,2.1801308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.7671526,0.9243473,2.347376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.6331655,0.6087075,8.7308014,3.896042,3.828655,3.753441,3.682581,3.61147,3.541561,3.472705,3.404594,3.338238,3.272532,3.2091,3.146571,3.086297,3.027442,2.970739,2.9159,2.863129,2.812522,2.765494,2.718712
6.3665396,0.3769217,1.0256816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.6635793,0.8378081,7.0818376,3.594111,3.500685,3.391464,3.291793,3.190817,3.095147,3.000374,2.910797,2.82336,2.741661,2.662849,2.589412,2.519277,2.454644,2.393497,2.337232,2.284437,2.236343,2.191353,2.148897
2.5765105,0.7352718,5.4086196,2.4866,2.411663,2.329173,2.25527,2.182848,2.115428,2.050892,1.990896,1.934303,1.881825,1.83282,1.787416,1.745297,1.706215,1.670108,1.63648,1.605489,1.576469,1.551591,1.525901
2.2089331,0.8549386,9.2922793,3.939421,3.852953,3.753377,3.661101,3.567662,3.477489,3.388036,3.301558,3.216909,3.135421,3.056568,2.981171,2.908949,2.840415,2.776113,2.71454,2.656449,2.602084,2.550847,2.503105
3.9372857,0.9889454,1.8187361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4103997,0.4945487,8.6643191,3.637409,3.585258,3.528148,3.473864,3.41973,3.366035,3.313448,3.260893,3.20991,3.159184,3.109643,3.060916,3.013154,2.966625,2.920921,2.876777,2.833523,2.791752,2.751119,2.711817
2.4308246,0.9942336,7.6171289,3.518454,3.417337,3.297092,3.188745,3.079027,2.975968,2.874724,2.779818,2.688696,2.603691,2.52335,2.448851,2.379597,2.315451,2.256562,2.201936,2.152769,2.106012,2.063771,2.024289
3.9653133,0.4982371,8.4193822,3.605985,3.55284,3.494577,3.439258,3.38409,3.329433,3.275911,3.222483,3.170687,3.119186,3.068978,3.019614,2.97132,2.9243,2.87821,2.833724,2.790194,2.748262,2.707493,2.668161
8.0577535,0.9589965,6.0071411,3.30771,3.200816,3.072707,2.957769,2.843005,2.7353,2.631649,2.535006,2.443958,2.359276,2.281249,2.208859,2.143278,2.082323,2.028624,1.977548,1.931672,1.889403,1.852532,1.81612
2.0555407,0.4136017,8.650947,3.464066,3.421821,3.376015,3.332244,3.288727,3.245345,3.202967,3.160542,3.119118,3.077973,3.037483,2.997695,2.95835,2.920019,2.882149,2.845222,2.808988,2.773543,2.739028,2.705176
6.6467959,0.7999568,5.1451017,2.765234,2.676667,2.576623,2.487504,2.399076,2.317257,2.237957,2.165042,2.095436,2.031938,1.971938,1.917521,1.866413,1.82017,1.776864,1.738481,1.702014,1.668336,1.636982,1.608338
7.4562838,0.7506722,8.1228995,3.855511,3.771885,3.676053,3.587138,3.49729,3.410449,3.324466,3.241151,3.159728,3.081084,3.005082,2.932081,2.862239,2.795579,2.73316,2.672971,2.616297,2.562829,2.512612,2.465411
8.4106982,0.7637321,4.8476592,2.699078,2.613125,2.516523,2.430345,2.345042,2.265992,2.189563,2.119104,2.052002,1.990558,1.932642,1.879861,1.830428,1.785448,1.743461,1.705192,1.670968,1.637821,1.607207,1.579094
9.231619,0.3274277,4.6626337,2.465539,2.429099,2.391009,2.354716,2.319123,2.283872,2.249903,2.216227,2.183695,2.151771,2.120678,2.090507,2.060956,2.032534,2.004729,1.977883,1.95182,1.926533,1.902166,1.87845
3.5508824,0.7616075,8.2480912,3.685454,3.605472,3.514337,3.429739,3.344527,3.262162,3.180909,3.102175,3.025537,2.951495,2.880241,2.811746,2.746828,2.684967,2.625846,2.569648,2.516908,2.466943,2.420201,2.376032
5.3754158,0.3278257,1.6288508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.5952421,0.6903455,5.4563537,2.831742,2.756442,2.671291,2.59338,2.516802,2.444367,2.374206,2.307726,2.244259,2.184375,2.12784,2.0747,2.024951,1.978295,1.934869,1.894155,1.856395,1.820935,1.788111,1.758941
9.2953013,0.822566,8.876506,4.210626,4.117748,4.00966,3.909693,3.807926,3.709838,3.61194,3.517405,3.42424,3.33468,3.247386,3.164106,3.083734,3.007748,2.93508,2.867597,2.802462,2.742046,2.684697,2.631691
7.8635958,0.4351986,8.5437407,3.776276,3.727065,3.67334,3.622103,3.570999,3.520123,3.47026,3.420306,3.371601,3.323078,3.275419,3.228448,3.182112,3.136847,3.092132,3.048678,3.005941,2.964307,2.923685,2.884039
6.765714,0.8416359,4.2625516,2.382057,2.290389,2.186258,2.096237,2.008109,1.929004,1.853923,1.786645,1.724022,1.668076,1.616524,1.570482,1.528181,1.490986,1.456588,1.425029,1.395919,1.369734,1.345416,1.323223
4.3246074,0.632765,9.5029951,4.022577,3.955137,3.879884,3.808873,3.737557,3.667316,3.598059,3.529409,3.462435,3.395963,3.331683,3.268197,3.206814,3.146788,3.088778,3.032593,2.978363,2.926289,2.876094,2.828254
3.3384134,0.5963152,2.512197,0.956057,0.88904,0.82078,0.764047,0.712996,0.669652,0.632143,0.600326,0.573521,0.550656,0.531754,0.515463,0.501743,0.489647,0.478999,0.469528,0.460916,0.453223,0.44613,0.439634
6.6707687,0.762509,8.6442793,3.992029,3.908073,3.811869,3.722421,3.631932,3.544244,3.457282,3.372754,3.289978,3.209739,3.132017,3.057074,2.98521,2.91635,2.851301,2.789512,2.730373,2.674497,2.621999,2.572522
9.169546,0.4967358,1.1903376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.7527421,0.5592196,7.7481692,3.641802,3.578181,3.507511,3.440959,3.374377,3.30897,3.244771,3.181312,3.119717,3.058772,3.000135,2.942457,2.886876,2.832787,2.780656,2.730399,2.683277,2.63686,2.592056,2.549587
4.3867821,0.977667,2.4978125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.3720266,0.4382391,8.0599389,3.67918,3.62881,3.573755,3.521341,3.46908,3.417151,3.366285,3.315391,3.265894,3.21662,3.168354,3.120835,3.074098,3.028503,2.983559,2.940044,2.897301,2.855822,2.81541,2.776121
8.9299115,0.5971789,5.7617783,2.997916,2.930605,2.855444,2.785891,2.716764,2.650207,2.585612,2.523491,2.463607,2.405678,2.35074,2.297723,2.247905,2.200013,2.155187,2.11236,2.072242,2.034153,1.998408,1.964627
3.337318,0.6365762,8.1765329,3.562019,3.495245,3.420731,3.350839,3.280891,3.212495,3.145388,3.079426,3.015484,2.952618,2.892293,2.833205,2.776782,2.721973,2.670578,2.620431,2.572252,2.526309,2.482541,2.441027
9.6720648,0.3172113,9.1970891,3.940298,3.903668,3.864107,3.826048,3.788152,3.750103,3.712835,3.675333,3.638375,3.601537,3.564919,3.528758,3.492665,3.457166,3.42184,3.38692,3.352418,3.318181,3.284563,3.251224
7.711021,0.5866333,9.7946509,4.210982,4.14534,4.072304,4.003175,3.933738,3.865103,3.797378,3.729956,3.664075,3.598431,3.534641,3.47146,3.409927,3.349584,3.290792,3.233665,3.178037,3.124447,3.072312,3.022482
7.9437722,0.4696894,6.7532134,3.249761,3.196851,3.138881,3.084104,3.029646,2.975988,2.923651,2.871713,2.821605,2.772043,2.724083,2.677152,2.631584,2.588,2.545887,2.504526,2.464311,2.425884,2.388678,2.353045
9.6102923,0.3573965,8.1795128,3.678909,3.637659,3.592958,3.550138,3.507516,3.464907,3.423213,3.381374,3.340366,3.299551,3.259219,3.219479,3.180006,3.141422,3.103154,3.065629,3.028683,2.992332,2.956798,2.921782
6.1214997,0.7558006,2.6544502,1.395138,1.314454,1.227981,1.157336,1.092122,1.037409,0.988466,0.94742,0.911267,0.880639,0.853783,0.830553,0.810121,0.791969,0.777907,0.764956,0.751369,0.739086,0.727935,0.717741
9.207241,0.9731041,8.0833834,4.116545,4.007081,3.875247,3.755385,3.633028,3.51623,3.400501,3.289953,3.182627,3.080704,2.983654,2.892539,2.806848,2.726284,2.652347,2.582963,2.520097,2.461476,2.406816,2.356808
9.6001056,0.3035602,4.3319346,2.33066,2.297339,2.262638,2.229523,2.197104,2.164994,2.134106,2.103503,2.073924,2.044938,2.01668,1.989291,1.962439,1.936616,1.911355,1.886914,1.863204,1.840146,1.817938,1.796304
9.051224,0.7535029,3.6025564,2.117502,2.034889,1.94316,1.863808,1.786949,1.718159,1.653223,1.595305,1.54142,1.493419,1.449122,1.409534,1.373148,1.34039,1.310754,1.284752,1.259252,1.236002,1.214785,1.195047
7.9324097,0.8720075,2.3390004,1.360618,1.263547,1.15703,1.071966,0.994557,0.93023,0.874033,0.827644,0.787612,0.754699,0.726187,0.704898,0.684868,0.666523,0.650566,0.636442,0.623931,0.612541,0.602305,0.592925
9.7718418,0.3801827,3.7953686,2.109396,2.068342,2.025462,1.985308,1.946291,1.908336,1.872166,1.836806,1.803342,1.770833,1.739796,1.710003,1.681369,1.654137,1.627856,1.602973,1.579024,1.556202,1.534396,1.513488
4.5308516,0.3920568,5.815243,2.724442,2.683118,2.638481,2.59626,2.554617,2.514109,2.474647,2.435442,2.397616,2.36041,2.324251,2.289092,2.254758,2.221685,2.189366,2.158295,2.128097,2.098946,2.070831,2.043588
2.1099283,0.5962538,6.5531018,2.83177,2.771936,2.705873,2.644599,2.584022,2.525777,2.469501,2.414695,2.362398,2.311535,2.263497,2.216991,2.173102,2.130987,2.091167,2.053272,2.017357,1.983402,1.951124,1.920764
2.2173594,0.5895474,4.055931,1.68827,1.631546,1.572066,1.51979,1.470404,1.425374,1.38384,1.345705,1.31097,1.278827,1.249748,1.222645,1.198084,1.175182,1.154132,1.134587,1.116375,1.099518,1.083639,1.068919
3.3344685,0.9526623,1.3094252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.5125335,0.4585514,5.0539053,2.64353,2.591934,2.537134,2.485745,2.435259,2.385913,2.338345,2.291625,2.247109,2.203549,2.161965,2.121703,2.083116,2.046134,2.010577,1.976786,1.944217,1.913446,1.883858,1.855782
9.5795003,0.5165332,7.1690335,3.457866,3.398585,3.333109,3.271388,3.209812,3.149275,3.090028,3.031396,2.974651,2.918538,2.864455,2.811391,2.760127,2.710356,2.662226,2.617407,2.57231,2.529427,2.487961,2.448623
2.1958411,0.8533325,5.3581755,2.451796,2.365686,2.268833,2.184115,2.101013,2.025715,1.953671,1.888762,1.827563,1.7727,1.721417,1.675493,1.632754,1.59436,1.558781,1.527729,1.497452,1.470014,1.444621,1.421246
4.7504956,0.3078232,5.4326758,2.566638,2.534017,2.49999,2.467361,2.435301,2.403364,2.37251,2.341793,2.311912,2.282509,2.253667,2.225587,2.197922,2.171139,2.144836,2.11923,2.094289,2.069894,2.046301,2.023215
3.6017843,0.9628443,3.8417701,1.935777,1.836123,1.723051,1.62943,1.542132,1.466269,1.39857,1.339847,1.288355,1.243619,1.204428,1.171732,1.140887,1.113966,1.089754,1.068249,1.048519,1.030732,1.014276,0.999102
8.9512021,0.7003646,3.1639557,1.849776,1.774616,1.692923,1.622678,1.555659,1.496042,1.440635,1.391338,1.346167,1.305849,1.269182,1.236201,1.206307,1.179118,1.154501,1.131817,1.114326,1.094344,1.076567,1.060143
2.3400114,0.8462873,6.42599,2.944494,2.858822,2.759995,2.671129,2.582204,2.499917,2.419846,2.345379,2.274003,2.208157,2.145716,2.088502,2.034613,1.98543,1.939266,1.897165,1.859679,1.8226,1.788519,1.757381
9.3932717,0.5374787,4.6145579,2.522008,2.461482,2.396442,2.336462,2.277652,2.221166,2.166927,2.114672,2.065158,2.017433,1.972678,1.929651,1.889398,1.85097,1.814896,1.780727,1.748522,1.718205,1.689499,1.662607
3.7003258,0.3643756,1.3093051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.794921,0.4021298,2.1863052,0.860394,0.820184,0.781022,0.747024,0.716597,0.689642,0.666202,0.645142,0.627031,0.610674,0.596219,0.583222,0.57142,0.560804,0.550985,0.542033,0.533717,0.525977,0.518804,0.512041
6.7970081,0.6088831,5.1107726,2.657294,2.589974,2.516849,2.449779,2.383778,2.320712,2.25996,2.201836,2.146615,2.093855,2.044268,1.996949,1.952854,1.910806,1.871835,1.834798,1.800354,1.7678,1.737391,1.708768
